licenceID,licenceNumber,licensee,channel,frequency,location,gridRefDefault,gridReference,licenceType,status,txrx,suppressed,path,createdAt
416049,NA,CYBERDYNE GROUP LIMITED,DNX24,461.5188,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Planned,RX,FALSE,data/page/01cbc86c7d1891233586cbe443a51651.json,2024-12-04
416049,NA,CYBERDYNE GROUP LIMITED,DNX24,461.5188,ALL NEW ZEALAND,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Planned,TX,FALSE,data/page/01cbc86c7d1891233586cbe443a51651.json,2024-12-04
416049,NA,CYBERDYNE GROUP LIMITED,DNX2,458.3562,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Planned,RX,FALSE,data/page/01cbc86c7d1891233586cbe443a51651.json,2024-12-04
416049,NA,CYBERDYNE GROUP LIMITED,DNX2,458.3562,ALL NEW ZEALAND,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Planned,TX,FALSE,data/page/01cbc86c7d1891233586cbe443a51651.json,2024-12-04
209338,270821,FREESTYLE HOPS LIMITED,EEX209,171.825,TASMAN AREA,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Current,TX,FALSE,data/page/01cbc86c7d1891233586cbe443a51651.json,2024-12-04
209338,270821,FREESTYLE HOPS LIMITED,EEX209,171.825,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Current,RX,FALSE,data/page/01cbc86c7d1891233586cbe443a51651.json,2024-12-04
209338,270821,FREESTYLE HOPS LIMITED,EEX177,171.425,TASMAN AREA,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Current,TX,FALSE,data/page/01cbc86c7d1891233586cbe443a51651.json,2024-12-04
209338,270821,FREESTYLE HOPS LIMITED,EEX177,171.425,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Current,RX,FALSE,data/page/01cbc86c7d1891233586cbe443a51651.json,2024-12-04
209338,270821,FREESTYLE HOPS LIMITED,EEX157,171.175,TASMAN AREA,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Current,TX,FALSE,data/page/01cbc86c7d1891233586cbe443a51651.json,2024-12-04
209338,270821,FREESTYLE HOPS LIMITED,EEX157,171.175,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Current,RX,FALSE,data/page/01cbc86c7d1891233586cbe443a51651.json,2024-12-04
180100,250309,EASTERN SOUTHLAND BRANCH NZART INC,70AR9875,439.875,MILLANE ROAD GORE (NZART),LAT_LONG_NZGD2000_D2000,-46.1091509 169.0111053,Amateur Repeater,Current,TX,FALSE,data/page/01cbc86c7d1891233586cbe443a51651.json,2024-12-04
180100,250309,EASTERN SOUTHLAND BRANCH NZART INC,70AR9875,439.875,AMATEUR MOBILE AREA,LAT_LONG_NZGD2000_D2000,NA,Amateur Repeater,Current,RX,FALSE,data/page/01cbc86c7d1891233586cbe443a51651.json,2024-12-04
180100,250309,EASTERN SOUTHLAND BRANCH NZART INC,70AR9850,439.85,MILLANE ROAD GORE (NZART),LAT_LONG_NZGD2000_D2000,-46.1091509 169.0111053,Amateur Repeater,Current,TX,FALSE,data/page/01cbc86c7d1891233586cbe443a51651.json,2024-12-04
180100,250309,EASTERN SOUTHLAND BRANCH NZART INC,70AR9850,439.85,AMATEUR MOBILE AREA,LAT_LONG_NZGD2000_D2000,NA,Amateur Repeater,Current,RX,FALSE,data/page/01cbc86c7d1891233586cbe443a51651.json,2024-12-04
161406,238248,MOANA ORCHARDS LIMITED,PRS7,476.575,MOBILE,LAT_LONG_NZGD2000_D2000,NA,PRS Repeater,Current,RX,FALSE,data/page/01cbc86c7d1891233586cbe443a51651.json,2024-12-04
161406,238248,MOANA ORCHARDS LIMITED,PRS7,476.575,"MOANA RD, MARIRI",LAT_LONG_NZGD2000_D2000,-41.1657743 173.0175229,PRS Repeater,Current,TX,FALSE,data/page/01cbc86c7d1891233586cbe443a51651.json,2024-12-04
20754,55687,EASTERN SOUTHLAND BRANCH NZART INC,NA,146.95,MCLEODS HILL(GDC),LAT_LONG_NZGD2000_D2000,-46.0398175 168.8643019,Amateur Repeater,Current,TX,FALSE,data/page/01cbc86c7d1891233586cbe443a51651.json,2024-12-04
20754,55687,EASTERN SOUTHLAND BRANCH NZART INC,NA,146.95,AMATEUR MOBILE AREA,LAT_LONG_NZGD2000_D2000,NA,Amateur Repeater,Current,RX,FALSE,data/page/01cbc86c7d1891233586cbe443a51651.json,2024-12-04
417605,NA,WINSTONE AGGREGATES LTD,FNX591,483.1187,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Planned,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
417605,NA,WINSTONE AGGREGATES LTD,FNX552,482.6313,WAIKATO REGION,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Planned,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
417605,NA,WINSTONE AGGREGATES LTD,FNX552,482.6313,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Planned,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
415829,275929,AUCKLAND CITY MISSION,FNX657,483.9438,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
415829,275929,AUCKLAND CITY MISSION,FNX657,483.9438,AUCKLAND REGION,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
415829,275929,AUCKLAND CITY MISSION,FNX632,483.6313,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
415829,275929,AUCKLAND CITY MISSION,FNX632,483.6313,AUCKLAND REGION,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
415829,275929,AUCKLAND CITY MISSION,FNX619,483.4688,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
415829,275929,AUCKLAND CITY MISSION,FNX619,483.4688,AUCKLAND REGION,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
415829,275929,AUCKLAND CITY MISSION,FNX595,483.1687,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
415829,275929,AUCKLAND CITY MISSION,FNX595,483.1687,AUCKLAND REGION,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413719,409511,SPARK NEW ZEALAND TRADING LIMITED,NA,1845,TAURIKO VALLEY COP PA,LAT_LONG_NZGD2000_D2000,-37.6742940 175.9691715,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413719,409511,SPARK NEW ZEALAND TRADING LIMITED,NA,1845,TAURIKO VALLEY COP,LAT_LONG_NZGD2000_D2000,-37.7604992 176.0869957,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413708,409516,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,TOKOROA EXCHANGE P A,LAT_LONG_NZGD2000_D2000,-38.1305799 175.7533277,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413708,409516,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,TOKOROA EXCHANGE,LAT_LONG_NZGD2000_D2000,-38.2171204 175.8714031,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413707,409512,SPARK NEW ZEALAND TRADING LIMITED,NA,2335,TOKOROA EXCHANGE P A,LAT_LONG_NZGD2000_D2000,-38.1305799 175.7533277,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413707,409512,SPARK NEW ZEALAND TRADING LIMITED,NA,2335,TOKOROA EXCHANGE,LAT_LONG_NZGD2000_D2000,-38.2171204 175.8714031,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413704,409601,SPARK NEW ZEALAND TRADING LIMITED,NA,3660,ROTORUA SOUTH PA-5,LAT_LONG_NZGD2000_D2000,-38.1116599 176.1964730,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413704,409601,SPARK NEW ZEALAND TRADING LIMITED,NA,3660,ROTORUA SOUTH,LAT_LONG_NZGD2000_D2000,-38.1543740 176.2560075,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413691,409491,SPARK NEW ZEALAND TRADING LIMITED,NA,2137.5,OHOPE BEACH MID P A,LAT_LONG_NZGD2000_D2000,-37.8894383 176.9510630,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413691,409491,SPARK NEW ZEALAND TRADING LIMITED,NA,2137.5,OHOPE BEACH MID,LAT_LONG_NZGD2000_D2000,-37.9749756 177.0699334,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413657,409472,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,WAVERLEY P A,LAT_LONG_NZGD2000_D2000,-39.6661047 174.5325088,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413657,409472,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,WAVERLEY,LAT_LONG_NZGD2000_D2000,-39.7539844 174.6515003,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413655,409459,SPARK NEW ZEALAND TRADING LIMITED,NA,1845,UTIKU P A,LAT_LONG_NZGD2000_D2000,-39.6321190 175.7612009,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413655,409459,SPARK NEW ZEALAND TRADING LIMITED,NA,1845,UTIKU,LAT_LONG_NZGD2000_D2000,-39.7188503 175.8818185,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413653,409468,SPARK NEW ZEALAND TRADING LIMITED,NA,1845,TURAKINA P A,LAT_LONG_NZGD2000_D2000,-39.9413281 175.0736914,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413653,409468,SPARK NEW ZEALAND TRADING LIMITED,NA,1845,TURAKINA,LAT_LONG_NZGD2000_D2000,-40.0287014 175.1938363,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413650,409458,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,TAIHAPE TOWN P A,LAT_LONG_NZGD2000_D2000,-39.5858426 175.6603280,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413650,409458,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,TAIHAPE TOWN,LAT_LONG_NZGD2000_D2000,-39.6722741 175.7803864,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413637,409464,SPARK NEW ZEALAND TRADING LIMITED,NA,1845,HURLEYVILLE P A,LAT_LONG_NZGD2000_D2000,-39.5416774 174.4016834,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413637,409464,SPARK NEW ZEALAND TRADING LIMITED,NA,1845,HURLEYVILLE,LAT_LONG_NZGD2000_D2000,-39.6293720 174.5205938,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413558,409389,SPARK NEW ZEALAND TRADING LIMITED,NA,2137.5,WHATAWHATA P A,LAT_LONG_NZGD2000_D2000,-37.7059800 175.0434974,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413558,409389,SPARK NEW ZEALAND TRADING LIMITED,NA,2137.5,WHATAWHATA,LAT_LONG_NZGD2000_D2000,-37.7930222 175.1598618,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413314,409572,SPARK NEW ZEALAND TRADING LIMITED,NA,3660,PORIRUA EAST PA-5,LAT_LONG_NZGD2000_D2000,-41.0989699 174.8050117,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413314,409572,SPARK NEW ZEALAND TRADING LIMITED,NA,3660,PORIRUA EAST,LAT_LONG_NZGD2000_D2000,-41.1425885 174.8664541,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413068,409055,SPARK NEW ZEALAND TRADING LIMITED,NA,2137.5,GRACEFIELD P A,LAT_LONG_NZGD2000_D2000,-41.1496283 174.7909037,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
413068,409055,SPARK NEW ZEALAND TRADING LIMITED,NA,2137.5,GRACEFIELD,LAT_LONG_NZGD2000_D2000,-41.2368524 174.9134922,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
412998,409013,SPARK NEW ZEALAND TRADING LIMITED,NA,768,WELLINGTON STREET PA #B2PW#,LAT_LONG_NZGD2000_D2000,-36.7647258 174.6363201,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
412998,409013,SPARK NEW ZEALAND TRADING LIMITED,NA,768,WELLINGTON STREET #B2PW#,LAT_LONG_NZGD2000_D2000,-36.8521839 174.7511385,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
412993,409032,SPARK NEW ZEALAND TRADING LIMITED,NA,768,KARAKA EAST PA #9NJJ#,LAT_LONG_NZGD2000_D2000,-36.9863471 174.8101336,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
412993,409032,SPARK NEW ZEALAND TRADING LIMITED,NA,768,KARAKA EAST #9NJJ#,LAT_LONG_NZGD2000_D2000,-37.0738973 174.9255392,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
412989,409022,SPARK NEW ZEALAND TRADING LIMITED,NA,768,CAMPBELLS BAY P A,LAT_LONG_NZGD2000_D2000,-36.6573746 174.6427163,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
412989,409022,SPARK NEW ZEALAND TRADING LIMITED,NA,768,CAMPBELLS BAY,LAT_LONG_NZGD2000_D2000,-36.7448249 174.7574488,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
412894,408999,SPARK NEW ZEALAND TRADING LIMITED,NA,1845,MIRAMAR PARK PA,LAT_LONG_NZGD2000_D2000,-41.2230562 174.6998491,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
412894,408999,SPARK NEW ZEALAND TRADING LIMITED,NA,1845,MIRAMAR PARK,LAT_LONG_NZGD2000_D2000,-41.3103830 174.8219307,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
412546,408718,SPARK NEW ZEALAND TRADING LIMITED,NA,2137.5,MELLING P A,LAT_LONG_NZGD2000_D2000,-41.1172353 174.7888359,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
412546,408718,SPARK NEW ZEALAND TRADING LIMITED,NA,2137.5,MELLING,LAT_LONG_NZGD2000_D2000,-41.2051206 174.9107962,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
412540,408710,SPARK NEW ZEALAND TRADING LIMITED,NA,2137.5,FLAGSTAFF EAST PA,LAT_LONG_NZGD2000_D2000,-37.6370906 175.1582153,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
412540,408710,SPARK NEW ZEALAND TRADING LIMITED,NA,2137.5,FLAGSTAFF EAST,LAT_LONG_NZGD2000_D2000,-37.7243202 175.2752983,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
412538,408717,SPARK NEW ZEALAND TRADING LIMITED,NA,1845,SHOTOVER JET P A,LAT_LONG_NZGD2000_D2000,-44.8918685 168.5510154,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
412538,408717,SPARK NEW ZEALAND TRADING LIMITED,NA,1845,SHOTOVER JET,LAT_LONG_NZGD2000_D2000,-44.9865217 168.6708159,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
412488,409037,SPARK NEW ZEALAND TRADING LIMITED,NA,3660,BELFAST PA-5,LAT_LONG_NZGD2000_D2000,-43.3999279 172.5702692,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
412488,409037,SPARK NEW ZEALAND TRADING LIMITED,NA,3660,BELFAST,LAT_LONG_NZGD2000_D2000,-43.4450401 172.6319042,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
402745,402055,VORTEX VENTURES LIMITED,ENX73,150.9625,ALL NORTH ISLAND,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Cancelled,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
402745,402055,VORTEX VENTURES LIMITED,ENX73,150.9625,ALL NORTH ISLAND,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Cancelled,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
402745,402055,VORTEX VENTURES LIMITED,ENX25,150.3625,ALL NORTH ISLAND,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Cancelled,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
402745,402055,VORTEX VENTURES LIMITED,ENX25,150.3625,ALL NORTH ISLAND,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Cancelled,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
402745,402055,VORTEX VENTURES LIMITED,ENX6,150.125,ALL NORTH ISLAND,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Cancelled,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
402745,402055,VORTEX VENTURES LIMITED,ENX6,150.125,ALL NORTH ISLAND,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Cancelled,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
402648,401878,AIRWAYS CORPORATION OF NEW ZEALAND LIMITED,13G2#,13059,CASS PEAK SSR,LAT_LONG_NZGD2000_D2000,-43.6360285 172.6239960,Fixed >=1 GHz (Bi-directional),Cancelled,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
402648,401878,AIRWAYS CORPORATION OF NEW ZEALAND LIMITED,13G2#,13059,"30 Sir William Pickering Drive, Christchurch",LAT_LONG_NZGD2000_D2000,-43.4969220 172.5577280,Fixed >=1 GHz (Bi-directional),Cancelled,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
402606,401877,AIRWAYS CORPORATION OF NEW ZEALAND LIMITED,13G2,12793,CASS PEAK SSR,LAT_LONG_NZGD2000_D2000,-43.6360285 172.6239960,Fixed >=1 GHz (Bi-directional),Cancelled,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
402606,401877,AIRWAYS CORPORATION OF NEW ZEALAND LIMITED,13G2,12793,"30 Sir William Pickering Drive, Christchurch",LAT_LONG_NZGD2000_D2000,-43.4969220 172.5577280,Fixed >=1 GHz (Bi-directional),Cancelled,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
244588,301716,SPARK NEW ZEALAND TRADING LIMITED,NA,2137.5,CLIVE P A,LAT_LONG_NZGD2000_D2000,-39.5128562 176.7828194,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
244588,301716,SPARK NEW ZEALAND TRADING LIMITED,NA,2137.5,CLIVE,LAT_LONG_NZGD2000_D2000,-39.5986491 176.9047610,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
244513,301710,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,ELTHAM SOUTH P A,LAT_LONG_NZGD2000_D2000,-39.3424153 174.1817310,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
244513,301710,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,ELTHAM SOUTH,LAT_LONG_NZGD2000_D2000,-39.4310035 174.3004219,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
234252,292967,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,WALDRONVILLE P A,LAT_LONG_NZGD2000_D2000,-45.8277347 170.2924619,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
234252,292967,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,WALDRONVILLE,LAT_LONG_NZGD2000_D2000,-45.9202507 170.4177223,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
234250,292919,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,CALTON HILL P A,LAT_LONG_NZGD2000_D2000,-45.8118333 170.3459736,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
234250,292919,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,CALTON HILL,LAT_LONG_NZGD2000_D2000,-45.9043896 170.4712547,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
234244,292966,SPARK NEW ZEALAND TRADING LIMITED,NA,2137.5,SWAMPY SUMMIT P A,LAT_LONG_NZGD2000_D2000,-45.7086218 170.3596489,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
234244,292966,SPARK NEW ZEALAND TRADING LIMITED,NA,2137.5,SWAMPY SUMMIT,LAT_LONG_NZGD2000_D2000,-45.8010648 170.4853160,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
233803,292721,SPARK NEW ZEALAND TRADING LIMITED,NA,2335,PIHA P A,LAT_LONG_NZGD2000_D2000,-36.8741497 174.3562430,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
233803,292721,SPARK NEW ZEALAND TRADING LIMITED,NA,2335,PIHA,LAT_LONG_NZGD2000_D2000,-36.9626139 174.4711390,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
233782,292722,SPARK NEW ZEALAND TRADING LIMITED,NA,2137.5,PARKVALE P A,LAT_LONG_NZGD2000_D2000,-39.5650733 176.7297748,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
233782,292722,SPARK NEW ZEALAND TRADING LIMITED,NA,2137.5,PARKVALE,LAT_LONG_NZGD2000_D2000,-39.6503375 176.8518874,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
220658,280675,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,WELLINGTON CENTRAL P A,LAT_LONG_NZGD2000_D2000,-41.1930673 174.6561528,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
220658,280675,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,WELLINGTON CENTRAL,LAT_LONG_NZGD2000_D2000,-41.2806744 174.7782115,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
220651,280623,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,TORY STREET P A,LAT_LONG_NZGD2000_D2000,-41.2065383 174.6588758,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
220651,280623,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,TORY STREET,LAT_LONG_NZGD2000_D2000,-41.2943310 174.7815653,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
220650,280612,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,TRENTHAM NORTH P A,LAT_LONG_NZGD2000_D2000,-41.0348516 174.9269772,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
220650,280612,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,TRENTHAM NORTH,LAT_LONG_NZGD2000_D2000,-41.1219955 175.0486843,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
220632,280650,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,HUTT HOSPITAL P A,LAT_LONG_NZGD2000_D2000,-41.1172353 174.7888359,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
220632,280650,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,HUTT HOSPITAL,LAT_LONG_NZGD2000_D2000,-41.2058061 174.9254135,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
220626,280641,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,WATERLOO P A,LAT_LONG_NZGD2000_D2000,-41.1260722 174.7997953,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
220626,280641,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,WATERLOO,LAT_LONG_NZGD2000_D2000,-41.2133744 174.9214714,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
220615,280680,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,RENWICK P A,LAT_LONG_NZGD2000_D2000,-41.4188991 173.7059451,Other (Spectrum),Current,RX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
220615,280680,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,RENWICK,LAT_LONG_NZGD2000_D2000,-41.5077331 173.8275798,Other (Spectrum),Current,TX,FALSE,data/page/0332210382fe9bb329d4c04d0f858f96.json,2024-12-04
